Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
user editor,Chrome 71.0.3578.98,,2019-01-22 21:48:21,2019-01-22 21:51:53,3m - 31.969s,FAILED
,,,,,,
Test Cases/UI/Employee/Users Editor/Create not an AMPS user normal customer,Chrome 71.0.3578.98,,2019-01-22 21:48:21,2019-01-22 21:49:01,39.674s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 21:48:22,2019-01-22 21:48:28,6.547s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/span_Users""))",Chrome 71.0.3578.98,,2019-01-22 21:48:28,2019-01-22 21:48:29,0.867s,PASSED
"verifyElementClickable(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/a_Create New User""))",Chrome 71.0.3578.98,,2019-01-22 21:48:29,2019-01-22 21:48:29,0.072s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/a_Create New User""))",Chrome 71.0.3578.98,,2019-01-22 21:48:29,2019-01-22 21:48:30,0.372s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:48:30,2019-01-22 21:48:35,5.007s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/span_customer_Select-arrow""))",Chrome 71.0.3578.98,,2019-01-22 21:48:35,2019-01-22 21:48:35,0.278s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 21:48:35,2019-01-22 21:48:37,2.003s,PASSED
"sendKeys(findTestObject(null), Keys.chord(ARROW_DOWN))",Chrome 71.0.3578.98,,2019-01-22 21:48:37,2019-01-22 21:48:37,0.109s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 21:48:37,2019-01-22 21:48:39,2.005s,PASSED
"sendKeys(findTestObject(null), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-22 21:48:39,2019-01-22 21:48:39,0.077s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 21:48:39,2019-01-22 21:48:42,3.001s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/span_Select..._Select-arrow""))",Chrome 71.0.3578.98,,2019-01-22 21:48:42,2019-01-22 21:48:42,0.142s,PASSED
"sendKeys(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/INPUT_dropdown_Role""), ""ameriben"")",Chrome 71.0.3578.98,,2019-01-22 21:48:42,2019-01-22 21:48:42,0.187s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/Selector_Role_Always_Option1""))",Chrome 71.0.3578.98,,2019-01-22 21:48:42,2019-01-22 21:48:43,0.092s,PASSED
delay(4),Chrome 71.0.3578.98,,2019-01-22 21:48:43,2019-01-22 21:48:47,4.003s,PASSED
"setText(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_User Code_code""), ""TestAmer"")",Chrome 71.0.3578.98,,2019-01-22 21:48:47,2019-01-22 21:48:47,0.281s,PASSED
"setText(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_Email_email""), ""Mike@ameriben.com"")",Chrome 71.0.3578.98,,2019-01-22 21:48:47,2019-01-22 21:48:47,0.396s,PASSED
"setText(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_First Name_firstName""), ""Mike"")",Chrome 71.0.3578.98,,2019-01-22 21:48:47,2019-01-22 21:48:47,0.166s,PASSED
"setText(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_Last Name_lastName""), ""Woazosky"")",Chrome 71.0.3578.98,,2019-01-22 21:48:47,2019-01-22 21:48:48,0.250s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/a_Access""))",Chrome 71.0.3578.98,,2019-01-22 21:48:48,2019-01-22 21:48:48,0.085s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:48:48,2019-01-22 21:48:53,5.002s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/span_All Groups""))",Chrome 71.0.3578.98,,2019-01-22 21:48:53,2019-01-22 21:48:53,0.103s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/a_""))",Chrome 71.0.3578.98,,2019-01-22 21:48:53,2019-01-22 21:48:53,0.074s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:48:53,2019-01-22 21:48:58,5.001s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/a_Permissions""))",Chrome 71.0.3578.98,,2019-01-22 21:48:58,2019-01-22 21:48:58,0.070s,PASSED
"setText(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_All Groups_form-control""), ""user"")",Chrome 71.0.3578.98,,2019-01-22 21:48:58,2019-01-22 21:48:58,0.415s,PASSED
"click(findTestObject(""UI/Employee/user detail/Create new User/Page_AMPS Portal/input_Description_permissions5""))",Chrome 71.0.3578.98,,2019-01-22 21:48:58,2019-01-22 21:48:58,0.096s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 21:48:58,2019-01-22 21:49:00,2.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 21:49:00,2019-01-22 21:49:01,0.672s,PASSED
,,,,,,
Test Cases/UI/Employee/Users Editor/User with no admin role can not edit users,Chrome 71.0.3578.98,,2019-01-22 21:49:01,2019-01-22 21:49:07,5.877s,FAILED
"callTestCase(findTestCase(""UI/General/No Admin Login""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 21:49:01,2019-01-22 21:49:07,5.726s,FAILED
,,,,,,
Test Cases/UI/Employee/Users Editor/User with edit role can edit users,Chrome 71.0.3578.98,,2019-01-22 21:49:07,2019-01-22 21:49:40,33.177s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 21:49:07,2019-01-22 21:49:13,5.841s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/span_Users""))",Chrome 71.0.3578.98,,2019-01-22 21:49:13,2019-01-22 21:49:14,0.923s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:49:14,2019-01-22 21:49:19,5.001s,PASSED
"setText(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/input_User Code_code""), ""testPurpose"")",Chrome 71.0.3578.98,,2019-01-22 21:49:19,2019-01-22 21:49:19,0.343s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/button_Filter""))",Chrome 71.0.3578.98,,2019-01-22 21:49:19,2019-01-22 21:49:19,0.108s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:49:19,2019-01-22 21:49:24,5.002s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/i_Status_fa fa-pencil""))",Chrome 71.0.3578.98,,2019-01-22 21:49:24,2019-01-22 21:49:25,0.328s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:49:25,2019-01-22 21:49:30,5.002s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/a_Access""))",Chrome 71.0.3578.98,,2019-01-22 21:49:30,2019-01-22 21:49:30,0.309s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/span_All Groups""))",Chrome 71.0.3578.98,,2019-01-22 21:49:30,2019-01-22 21:49:30,0.065s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/a_""))",Chrome 71.0.3578.98,,2019-01-22 21:49:30,2019-01-22 21:49:30,0.105s,PASSED
"click(findTestObject(""UI/Employee/user detail/modify user/Page_AMPS Portal/Page_AMPS Portal/a_Basics""))",Chrome 71.0.3578.98,,2019-01-22 21:49:30,2019-01-22 21:49:30,0.087s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 21:49:30,2019-01-22 21:49:35,5.002s,PASSED
