Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Turn Around Tracker,Chrome 71.0.3578.98,,2019-01-22 14:09:01,2019-01-22 14:09:37,36.536s,PASSED
,,,,,,
Test Cases/UI/Client/Turn Around Tracker/Filtering,Chrome 71.0.3578.98,Apply a filter and validate that the chart data changes according to the selected filter.,2019-01-22 14:09:01,2019-01-22 14:09:24,22.508s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 14:09:01,2019-01-22 14:09:01,0.002s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 14:09:01,2019-01-22 14:09:01,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 14:09:01,2019-01-22 14:09:01,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 14:09:01,2019-01-22 14:09:05,3.181s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 14:09:05,2019-01-22 14:09:06,1.164s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 14:09:06,2019-01-22 14:09:08,1.902s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.052s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.168s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.148s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.051s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.104s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:08,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:09:08,2019-01-22 14:09:09,1.131s,PASSED
