Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Rule Editor,Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:31:29,2m - 52.590s,FAILED
,,,,,,
Test Cases/UI/Client/Rule Editor/Search for Rule Set,Chrome 71.0.3578.98,Search for a Rule Set using valid and invalid data.,2019-01-23 08:28:37,2019-01-23 08:29:21,43.698s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.058s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"CLEAR = """"",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"RULESETNAME = ""Arkansas""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"RULESETNAME2 = ""a""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"INVALIDNAME = ""QWERTY""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"INVALIDNAME2 = ""0000""",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:37,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 08:28:37,2019-01-23 08:28:40,3.026s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 08:28:40,2019-01-23 08:28:41,1.164s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 08:28:41,2019-01-23 08:28:43,1.595s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 08:28:43,2019-01-23 08:28:43,0.046s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 08:28:43,2019-01-23 08:28:43,0.164s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 08:28:43,2019-01-23 08:28:43,0.150s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:43,2019-01-23 08:28:43,0.047s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 08:28:43,2019-01-23 08:28:44,0.110s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:28:44,2019-01-23 08:28:45,1.019s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 08:28:45,2019-01-23 08:28:45,0.103s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/h1_Clients""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:45,2019-01-23 08:28:45,0.029s,PASSED
"pageTitle = getText(findTestObject(""UI/Client/Rule Editor/h1_Clients""))",Chrome 71.0.3578.98,,2019-01-23 08:28:45,2019-01-23 08:28:45,0.036s,PASSED
"verifyMatch(pageTitle, ""Clients"", false)",Chrome 71.0.3578.98,,2019-01-23 08:28:45,2019-01-23 08:28:45,0.006s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:28:45,2019-01-23 08:28:48,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/span_ruleEditorMenu""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:48,2019-01-23 08:28:48,0.068s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/span_ruleEditorMenu""))",Chrome 71.0.3578.98,,2019-01-23 08:28:48,2019-01-23 08:28:48,0.201s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:28:48,2019-01-23 08:28:49,1.002s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 08:28:49,2019-01-23 08:28:49,0.018s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/h1_ruleEditor""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:49,2019-01-23 08:28:49,0.022s,PASSED
"pageTitle = getText(findTestObject(""UI/Client/Rule Editor/h1_ruleEditor""))",Chrome 71.0.3578.98,,2019-01-23 08:28:49,2019-01-23 08:28:49,0.029s,PASSED
"verifyMatch(pageTitle, ""Rule Editor"", false)",Chrome 71.0.3578.98,,2019-01-23 08:28:49,2019-01-23 08:28:49,0.001s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:28:49,2019-01-23 08:28:52,3.001s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Rule Editor/Search Rule Set/input_searchRuleSet""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:52,2019-01-23 08:28:52,0.043s,PASSED
"setText(findTestObject(""UI/Client/Rule Editor/Search Rule Set/input_searchRuleSet""), RULESETNAME)",Chrome 71.0.3578.98,,2019-01-23 08:28:52,2019-01-23 08:28:52,0.208s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:28:52,2019-01-23 08:28:55,3.002s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Rule Editor/Search Rule Set/div_noSearchResults""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:28:55,2019-01-23 08:28:55,0.073s,PASSED
"setText(findTestObject(""UI/Client/Rule Editor/Search Rule Set/input_searchRuleSet""), CLEAR)",Chrome 71.0.3578.98,,2019-01-23 08:28:55,2019-01-23 08:28:56,0.067s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:28:56,2019-01-23 08:28:59,3.002s,PASSED
"setText(findTestObject(""UI/Client/Rule Editor/Search Rule Set/input_searchRuleSet""), RULESETNAME2)",Chrome 71.0.3578.98,,2019-01-23 08:28:59,2019-01-23 08:28:59,0.111s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:28:59,2019-01-23 08:29:02,3.003s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Rule Editor/Search Rule Set/div_noSearchResults""), 5)",Chrome 71.0.3578.98,,2019-01-23 08:29:02,2019-01-23 08:29:02,0.034s,PASSED
"setText(findTestObject(""UI/Client/Rule Editor/Search Rule Set/input_searchRuleSet""), CLEAR)",Chrome 71.0.3578.98,,2019-01-23 08:29:02,2019-01-23 08:29:02,0.070s,PASSED
