Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Turn Around Tracker,Chrome 71.0.3578.98,,2019-01-23 11:08:01,2019-01-23 11:08:36,35.333s,PASSED
,,,,,,
Test Cases/UI/Client/Turn Around Tracker/Filtering,Chrome 71.0.3578.98,Apply a filter and validate that the chart data changes according to the selected filter.,2019-01-23 11:08:01,2019-01-23 11:08:22,21.614s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 11:08:01,2019-01-23 11:08:01,0.001s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 11:08:01,2019-01-23 11:08:01,0.002s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 11:08:01,2019-01-23 11:08:01,0.001s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 11:08:01,2019-01-23 11:08:04,3.171s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:08:04,2019-01-23 11:08:05,1.157s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 11:08:05,2019-01-23 11:08:07,1.589s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.047s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.156s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.147s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.046s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.106s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:07,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:08:07,2019-01-23 11:08:08,0.657s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 11:08:08,2019-01-23 11:08:08,0.312s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:08:08,2019-01-23 11:08:08,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Turn Around Tracker/a_turnAroundTracker""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:08:08,2019-01-23 11:08:08,0.030s,PASSED
"click(findTestObject(""UI/Client/Turn Around Tracker/a_turnAroundTracker""))",Chrome 71.0.3578.98,,2019-01-23 11:08:08,2019-01-23 11:08:09,0.177s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:08:09,2019-01-23 11:08:09,0.006s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Turn Around Tracker/h1_turnAroundTrackerHeader""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:08:09,2019-01-23 11:08:09,0.043s,PASSED
