Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Monitor,Chrome 71.0.3578.98,,2019-01-21 17:52:20,2019-01-21 17:53:14,53.262s,FAILED
,,,,,,
Test Cases/UI/Performance Monitor/General Display,Chrome 71.0.3578.98,,2019-01-21 17:52:21,2019-01-21 17:52:32,11.725s,PASSED
"actualText = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor"")",Chrome 71.0.3578.98,,2019-01-21 17:52:21,2019-01-21 17:52:21,0.025s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-21 17:52:21,2019-01-21 17:52:26,5.337s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor""))",Chrome 71.0.3578.98,,2019-01-21 17:52:26,2019-01-21 17:52:27,0.870s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-21 17:52:27,2019-01-21 17:52:32,5.019s,PASSED
"verifyElementPresent(actualText, 0)",Chrome 71.0.3578.98,,2019-01-21 17:52:32,2019-01-21 17:52:32,0.024s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-21 17:52:32,2019-01-21 17:52:32,0.112s,PASSED
,,,,,,
Test Cases/UI/Performance Monitor/Verify there is a change on the graphic,Chrome 71.0.3578.98,,2019-01-21 17:52:32,2019-01-21 17:53:14,41.076s,FAILED
"actualSavings = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/div_979268824"")",Chrome 71.0.3578.98,,2019-01-21 17:52:33,2019-01-21 17:52:33,0.008s,PASSED
"last3MonthsSavings = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/div_67758396"")",Chrome 71.0.3578.98,,2019-01-21 17:52:33,2019-01-21 17:52:33,0.004s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-21 17:52:33,2019-01-21 17:52:36,3.771s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor""))",Chrome 71.0.3578.98,,2019-01-21 17:52:36,2019-01-21 17:52:37,0.839s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-21 17:52:37,2019-01-21 17:52:42,5.007s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/button_Last 3 Months""))",Chrome 71.0.3578.98,,2019-01-21 17:52:42,2019-01-21 17:53:14,31.290s,FAILED
