Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Schedule Reports,Chrome 71.0.3578.98,,2019-01-22 19:35:33,2019-01-22 19:37:36,2m - 2.275s,PASSED
,,,,,,
Test Cases/UI/General/openBrowser,Chrome 71.0.3578.98,,2019-01-22 19:35:34,2019-01-22 19:35:47,13.489s,PASSED
"openBrowser(""https://uat.advancedpricing.com/login"")",Chrome 71.0.3578.98,,2019-01-22 19:35:34,2019-01-22 19:35:46,11.846s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 19:35:46,2019-01-22 19:35:47,1.141s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.052s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.049s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.021s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.028s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.029s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.021s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.024s,PASSED
,,,,,,
Test Cases/UI/General/Employee Login,Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:48,1.307s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_User""), user)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:47,0.145s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_Password""), password)",Chrome 71.0.3578.98,,2019-01-22 19:35:47,2019-01-22 19:35:48,0.157s,PASSED
"click(findTestObject(""UI/General/Page_LoginPage/button_Login""))",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.082s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.599s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.029s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.029s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:35:48,0.024s,PASSED
,,,,,,
Test Cases/UI/Employee/Report Manager/Schedule Reports/Schedule Reports - Validate fields presence,Chrome 71.0.3578.98,,2019-01-22 19:35:48,2019-01-22 19:36:13,24.462s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Management Menu""))",Chrome 71.0.3578.98,,2019-01-22 19:35:49,2019-01-22 19:35:49,0.125s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/span_Scheduled Reports Sub Menu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:35:49,2019-01-22 19:35:49,0.585s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Scheduled Reports Sub Menu""))",Chrome 71.0.3578.98,,2019-01-22 19:35:49,2019-01-22 19:35:50,0.328s,PASSED
"waitForElementNotPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/div_Loading Spinner""), 10)",Chrome 71.0.3578.98,,2019-01-22 19:35:50,2019-01-22 19:35:55,5.444s,PASSED
"waitForElementNotVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/div_Loading Spinner""), 10)",Chrome 71.0.3578.98,,2019-01-22 19:35:55,2019-01-22 19:36:06,10.486s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/h1_Scheduled Reports_Title""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.043s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/h1_Scheduled Reports_Title""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.036s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/h1_Scheduled Reports_Title""), ""Scheduled Reports"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.037s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_New Schedule button""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.018s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_New Schedule button""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.026s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_New Schedule button""), ""NEW SCHEDULE"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.030s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Search textbox""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Search textbox""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.025s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_Filters tab""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_Filters tab""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.025s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/a_Filters tab""), ""Filters"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.029s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.027s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client""), ""Client"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.027s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Client textbox""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Client textbox""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.022s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client Name""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.018s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.022s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Client Name""), ""Client Name"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.026s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Client Name_textbox""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.014s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Client Name_textbox""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.023s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Group Name""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Group Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.023s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Schedule Reports/label_Group Name""), ""Group Name"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.028s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Group Name_textbox""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.017s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Schedule Reports/input_Group Name_textbox""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:36:06,2019-01-22 19:36:06,0.026s,PASSED
