Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Report Types,Chrome 71.0.3578.98,,2019-01-23 11:01:45,2019-01-23 11:02:18,33.644s,PASSED
,,,,,,
Test Cases/UI/General/openBrowser,Chrome 71.0.3578.98,,2019-01-23 11:01:45,2019-01-23 11:01:51,6.265s,PASSED
"openBrowser(""https://uat.advancedpricing.com/login"")",Chrome 71.0.3578.98,,2019-01-23 11:01:45,2019-01-23 11:01:50,4.620s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:01:50,2019-01-23 11:01:51,1.136s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.050s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.049s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.026s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.017s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.026s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.016s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.025s,PASSED
,,,,,,
Test Cases/UI/General/Employee Login,Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:52,1.380s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_User""), user)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.149s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_Password""), password)",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:51,0.157s,PASSED
"click(findTestObject(""UI/General/Page_LoginPage/button_Login""))",Chrome 71.0.3578.98,,2019-01-23 11:01:51,2019-01-23 11:01:52,0.088s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.606s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.039s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.057s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.050s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.017s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:52,0.023s,PASSED
,,,,,,
Test Cases/UI/Employee/Report Manager/Report Types/Report Types - Validate object presence,Chrome 71.0.3578.98,,2019-01-23 11:01:52,2019-01-23 11:01:56,4.007s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Management Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.099s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Types Sub Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.129s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.018s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.032s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), ""Report Types"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.065s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/th_Reports Table_Header_Actions""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:01:53,2019-01-23 11:01:53,0.026s,PASSED
