Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Performance Monitor,Chrome 71.0.3578.98,,2019-01-18 13:29:46,2019-01-18 13:30:26,39.558s,PASSED
,,,,,,
Test Cases/UI/Performance Monitor/General Display,Chrome 71.0.3578.98,,2019-01-18 13:29:47,2019-01-18 13:30:03,15.879s,PASSED
"actualText = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor"")",Chrome 71.0.3578.98,,2019-01-18 13:29:47,2019-01-18 13:29:47,0.023s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-18 13:29:47,2019-01-18 13:29:56,8.978s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor""))",Chrome 71.0.3578.98,,2019-01-18 13:29:56,2019-01-18 13:29:57,1.301s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-18 13:29:57,2019-01-18 13:30:02,5.012s,PASSED
"verifyElementPresent(actualText, 0)",Chrome 71.0.3578.98,,2019-01-18 13:30:02,2019-01-18 13:30:03,0.030s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-18 13:30:03,2019-01-18 13:30:03,0.116s,PASSED
,,,,,,
Test Cases/UI/Performance Monitor/Verify there is a change on the graphic,Chrome 71.0.3578.98,,2019-01-18 13:30:03,2019-01-18 13:30:26,23.266s,PASSED
"actualSavings = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/div_979268824"")",Chrome 71.0.3578.98,,2019-01-18 13:30:03,2019-01-18 13:30:03,0.038s,PASSED
"last3MonthsSavings = findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/div_67758396"")",Chrome 71.0.3578.98,,2019-01-18 13:30:03,2019-01-18 13:30:03,0.010s,PASSED
"callTestCase(findTestCase(""UI/General/AdminLogin""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-18 13:30:03,2019-01-18 13:30:09,5.973s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/span_Performance Monitor""))",Chrome 71.0.3578.98,,2019-01-18 13:30:09,2019-01-18 13:30:10,1.088s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-18 13:30:10,2019-01-18 13:30:15,5.009s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/button_Last 3 Months""))",Chrome 71.0.3578.98,,2019-01-18 13:30:15,2019-01-18 13:30:15,0.221s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-18 13:30:15,2019-01-18 13:30:20,5.005s,PASSED
"verifyNotEqual(actualSavings, last3MonthsSavings)",Chrome 71.0.3578.98,,2019-01-18 13:30:20,2019-01-18 13:30:20,0.014s,PASSED
"click(findTestObject(""Object Repository/UI/Performance Monitor/Objects Performance Monitor/Page_AMPS Portal/button_ITD""))",Chrome 71.0.3578.98,,2019-01-18 13:30:20,2019-01-18 13:30:21,0.315s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-18 13:30:21,2019-01-18 13:30:26,5.006s,PASSED
"verifyEqual(actualSavings, actualSavings)",Chrome 71.0.3578.98,,2019-01-18 13:30:26,2019-01-18 13:30:26,0.010s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-18 13:30:26,2019-01-18 13:30:26,0.162s,PASSED
