Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Claim Services,Chrome 71.0.3578.98,,2019-01-22 14:16:25,2019-01-22 14:19:26,3m - 1.047s,FAILED
,,,,,,
Test Cases/UI/Client/Claim Services/Add_NewClaim,Chrome 71.0.3578.98,Add a new Claim and attach a file to it after it has been created.,2019-01-22 14:16:25,2019-01-22 14:17:09,43.854s,FAILED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.001s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"CLAIMNUMBER = ""22222""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"RXDATE = ""01/18/2019""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"BILLCHRG = ""182019""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"PPONAME = ""None""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\MedRecords-Demo.png""",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:26,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 14:16:26,2019-01-22 14:16:29,3.127s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 14:16:29,2019-01-22 14:16:30,1.182s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 14:16:30,2019-01-22 14:16:32,1.537s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.049s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.166s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.133s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.051s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.105s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:32,0.005s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:16:32,2019-01-22 14:16:37,5.169s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 14:16:37,2019-01-22 14:17:09,31.865s,FAILED
,,,,,,
Test Cases/UI/Client/Claim Services/Claim_Details,Chrome 71.0.3578.98,Click on a specific Claim to display its contents.,2019-01-22 14:17:09,2019-01-22 14:17:39,30.283s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 14:17:09,2019-01-22 14:17:09,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 14:17:09,2019-01-22 14:17:09,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 14:17:09,2019-01-22 14:17:09,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 14:17:09,2019-01-22 14:17:12,2.695s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 14:17:12,2019-01-22 14:17:13,1.123s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 14:17:13,2019-01-22 14:17:15,1.871s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.150s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.132s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.026s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.091s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:15,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:17:15,2019-01-22 14:17:21,5.226s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 14:17:21,2019-01-22 14:17:31,10.291s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 14:17:31,2019-01-22 14:17:31,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 14:17:31,2019-01-22 14:17:32,0.576s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 14:17:32,2019-01-22 14:17:32,0.567s,PASSED
