Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Rule Editor,Chrome 71.0.3578.98,,2019-01-23 21:56:21,2019-01-23 22:02:49,6m - 27.915s,FAILED
,,,,,,
Test Cases/UI/Client/Rule Editor/Create New Rule Set Empty,Chrome 71.0.3578.98,,2019-01-23 21:56:21,2019-01-23 21:57:04,42.173s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.002s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"RULESETNAME = ""AAAAAAN Empty Rule Set""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"VALIDFROM = ""01/18/2019""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"VALIDTO = ""01/30/2019""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"RULESETTYPE = ""Claim""",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:22,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 21:56:22,2019-01-23 21:56:25,3.160s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 21:56:25,2019-01-23 21:56:26,1.188s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 21:56:26,2019-01-23 21:56:28,2.133s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 21:56:28,2019-01-23 21:56:28,0.052s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 21:56:28,2019-01-23 21:56:29,0.169s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 21:56:29,2019-01-23 21:56:29,0.142s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 21:56:29,2019-01-23 21:56:29,0.049s,PASSED
