Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Account Maintenance - Employee,Chrome 71.0.3578.98,,2019-01-21 16:25:56,2019-01-21 16:26:09,12.561s,FAILED
,,,,,,
Test Cases/UI/General/openBrowser,Chrome 71.0.3578.98,,2019-01-21 16:25:56,2019-01-21 16:26:02,6.390s,PASSED
"openBrowser(""https://uat.advancedpricing.com/login"")",Chrome 71.0.3578.98,,2019-01-21 16:25:56,2019-01-21 16:26:01,4.616s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-21 16:26:01,2019-01-21 16:26:02,1.142s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.074s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.046s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.020s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.028s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.020s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.027s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.021s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:02,0.030s,PASSED
,,,,,,
Test Cases/UI/General/Employee Login,Chrome 71.0.3578.98,,2019-01-21 16:26:02,2019-01-21 16:26:04,1.426s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_User""), user)",Chrome 71.0.3578.98,,2019-01-21 16:26:03,2019-01-21 16:26:03,0.138s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_Password""), password)",Chrome 71.0.3578.98,,2019-01-21 16:26:03,2019-01-21 16:26:03,0.155s,PASSED
"click(findTestObject(""UI/General/Page_LoginPage/button_Login""))",Chrome 71.0.3578.98,,2019-01-21 16:26:03,2019-01-21 16:26:03,0.088s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:03,2019-01-21 16:26:04,0.642s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.077s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.021s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/span_ClientsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.030s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.023s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/h1_ClientsTitle""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.032s,PASSED
,,,,,,
Test Cases/UI/Employee/Client Services/Account Maintenance/Account - Fields can be modified and saved,Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:06,2.287s,PASSED
"click(findTestObject(""UI/Employee/Client Services/Account/a_SettingsMenu""))",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.085s,PASSED
"scrollToElement(findTestObject(""UI/Employee/Client Services/Account/a_SettingsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.032s,PASSED
"click(findTestObject(""UI/Employee/Client Services/Account/span_AccountSubMenu""))",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.292s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:04,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-21 16:26:04,2019-01-21 16:26:05,0.029s,PASSED
