Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Files,Chrome 71.0.3578.98,,2019-01-23 08:21:50,2019-01-23 08:22:25,35.503s,FAILED
,,,,,,
Test Cases/UI/Employee/Files/Upload file,Chrome 71.0.3578.98,,2019-01-23 08:21:50,2019-01-23 08:22:01,11.064s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 08:21:51,2019-01-23 08:21:54,3.062s,PASSED
"navigateToUrl(""https://uat.advancedpricing.com/"")",Chrome 71.0.3578.98,,2019-01-23 08:21:54,2019-01-23 08:21:55,1.599s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 08:21:55,2019-01-23 08:21:56,1.160s,PASSED
"setText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_code""), ""qaAuto"")",Chrome 71.0.3578.98,,2019-01-23 08:21:56,2019-01-23 08:21:57,0.186s,PASSED
"setEncryptedText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_pass""), ""yjiIhAfFXTz0yohvbOLmCA=="")",Chrome 71.0.3578.98,,2019-01-23 08:21:57,2019-01-23 08:21:57,0.187s,PASSED
"click(findTestObject(""UI/Employee/Files/input_Forgot Password_btn btn-""))",Chrome 71.0.3578.98,,2019-01-23 08:21:57,2019-01-23 08:21:57,0.106s,PASSED
"click(findTestObject(""UI/Employee/Files/a_Files""))",Chrome 71.0.3578.98,,2019-01-23 08:21:57,2019-01-23 08:21:58,0.902s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 08:21:58,2019-01-23 08:22:01,3.020s,PASSED
today = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.004s,PASSED
"attribute = getText(findTestObject(""UI/Employee/Files/h1_DateHeader""))",Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.052s,PASSED
println(attribute),Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.001s,PASSED
"attribute.contains(today.format(""EEEE"") + "", "" + today.format(""MMMM"") + "" "" + today.format(""dd""))",Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.000s,PASSED
"attribute.contains(today.format(""yyyy""))",Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.000s,PASSED
"uploadFile(findTestObject(""UI/Employee/Files/Element_1547578954950""), ""/Users/David Avalos/Downloads/eb61f4ad-6215-4f42-9c70-9ac4439222d1.jpeg"")",Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:01,0.397s,FAILED
,,,,,,
Test Cases/UI/Employee/Files/Uploader,Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:25,24.182s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 08:22:01,2019-01-23 08:22:04,2.864s,PASSED
"navigateToUrl(""https://uat.advancedpricing.com/login?next=%2F"")",Chrome 71.0.3578.98,,2019-01-23 08:22:04,2019-01-23 08:22:06,1.506s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 08:22:06,2019-01-23 08:22:07,1.125s,PASSED
"setText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_code""), ""qaAuto"")",Chrome 71.0.3578.98,,2019-01-23 08:22:07,2019-01-23 08:22:07,0.176s,PASSED
"setEncryptedText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_pass""), ""yjiIhAfFXTz0yohvbOLmCA=="")",Chrome 71.0.3578.98,,2019-01-23 08:22:07,2019-01-23 08:22:07,0.128s,PASSED
"click(findTestObject(""UI/Employee/Files/input_Forgot Password_btn btn-""))",Chrome 71.0.3578.98,,2019-01-23 08:22:07,2019-01-23 08:22:07,0.080s,PASSED
"click(findTestObject(""UI/Employee/Uploader/a_Uploader""))",Chrome 71.0.3578.98,,2019-01-23 08:22:07,2019-01-23 08:22:08,0.834s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 08:22:08,2019-01-23 08:22:10,2.003s,PASSED
today = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-23 08:22:10,2019-01-23 08:22:10,0.002s,PASSED
"click(findTestObject(""UI/Employee/Uploader/button_Add New User""))",Chrome 71.0.3578.98,,2019-01-23 08:22:10,2019-01-23 08:22:10,0.226s,PASSED
"setText(findTestObject(""UI/Employee/Uploader/Calendar_NewUser""), ""12/12/2020"")",Chrome 71.0.3578.98,,2019-01-23 08:22:10,2019-01-23 08:22:10,0.189s,PASSED
"setText(findTestObject(""UI/Employee/Uploader/input_Name_name""), ""TESTh"")",Chrome 71.0.3578.98,,2019-01-23 08:22:10,2019-01-23 08:22:11,0.129s,PASSED
"sendKeys(null, Keys.chord(TAB))",Chrome 71.0.3578.98,,2019-01-23 08:22:11,2019-01-23 08:22:11,0.068s,PASSED
"click(findTestObject(""UI/Employee/Uploader/input_Name_name""))",Chrome 71.0.3578.98,,2019-01-23 08:22:11,2019-01-23 08:22:11,0.078s,PASSED
