Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Account Maintenance - Client,Chrome 71.0.3578.98,,2019-01-22 19:17:00,2019-01-22 19:17:13,13.220s,PASSED
,,,,,,
Test Cases/UI/General/openBrowser,Chrome 71.0.3578.98,,2019-01-22 19:17:00,2019-01-22 19:17:07,6.867s,PASSED
"openBrowser(""https://uat.advancedpricing.com/login"")",Chrome 71.0.3578.98,,2019-01-22 19:17:00,2019-01-22 19:17:05,5.141s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 19:17:05,2019-01-22 19:17:07,1.133s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.052s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/ForgotPassword/a_ForgotPassword""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.048s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/button_Login""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.028s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.020s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_Password""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.027s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_LoginPage/input_User""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.027s,PASSED
,,,,,,
Test Cases/UI/General/Client Login,Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:08,1.361s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_User""), user)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.124s,PASSED
"setText(findTestObject(""UI/General/Page_LoginPage/input_Password""), password)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.159s,PASSED
"click(findTestObject(""UI/General/Page_LoginPage/button_Login""))",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:07,0.090s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:07,2019-01-22 19:17:08,0.602s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Employee landing page/img_AMPSLogo""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.034s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Client landing page/h1_Claim List Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.023s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Client landing page/h1_Claim List Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.085s,PASSED
"waitForElementPresent(findTestObject(""UI/General/Page_Client landing page/span_Claims Menu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.022s,PASSED
"waitForElementVisible(findTestObject(""UI/General/Page_Client landing page/span_Claims Menu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.028s,PASSED
,,,,,,
Test Cases/UI/Client/Client Services/Account Maintenance/Account - Fields and buttons validation,Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:09,1.331s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.089s,PASSED
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:08,0.028s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/span_AccountSubMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:08,2019-01-22 19:17:09,0.291s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.019s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.027s,PASSED
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.021s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/b_Account_Identification""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.038s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_User Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.034s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_User Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.025s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_First Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.033s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_First Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.027s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_Last Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.035s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_Last Name""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.032s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_Email Address""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.035s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_Email Address""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.030s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_Telephone""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.031s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_Telephone""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.033s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/b_Account_Password Change""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.034s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_Current Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.035s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_Current Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.029s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_New Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.031s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_New Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.030s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/label_Account_Confirm Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.036s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/input_Account_Confirm Password""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.032s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/b_Account_Multifactor Authentication""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.032s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/a_Account_Setup Button""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.030s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/b_Account_info Message""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.031s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Client Services/Account/button_Account_Save Button""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:09,0.033s,PASSED
,,,,,,
Test Cases/UI/Client/Client Services/Account Maintenance/Account - Fields can be modified and saved,Chrome 71.0.3578.98,,2019-01-22 19:17:09,2019-01-22 19:17:11,1.857s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.002s,NOT_RUN
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.001s,NOT_RUN
"click(findTestObject(""UI/Client/Client Services/Account/span_AccountSubMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.000s,NOT_RUN
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.001s,NOT_RUN
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.018s,PASSED
"clearText(findTestObject(""UI/Client/Client Services/Account/input_Account_First Name""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.074s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_First Name""), firstName)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.133s,PASSED
"clearText(findTestObject(""UI/Client/Client Services/Account/input_Account_Last Name""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.058s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Last Name""), lastName)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.124s,PASSED
"clearText(findTestObject(""UI/Client/Client Services/Account/input_Account_Email Address""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.061s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Email Address""), emailAddress)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.222s,PASSED
"clearText(findTestObject(""UI/Client/Client Services/Account/input_Account_Telephone""))",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:10,0.064s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Telephone""), telephone)",Chrome 71.0.3578.98,,2019-01-22 19:17:10,2019-01-22 19:17:11,0.154s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/button_Account_Save Button""))",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.099s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.566s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.037s,PASSED
"actualUpdateMessage = getText(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""))",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.047s,PASSED
"verifyEqual(actualUpdateMessage, expectedUpdateMessage)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.014s,PASSED
,,,,,,
Test Cases/UI/Client/Client Services/Account Maintenance/Account - Change password,Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:12,0.975s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.001s,NOT_RUN
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/a_SettingsMenu""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.001s,NOT_RUN
"click(findTestObject(""UI/Client/Client Services/Account/span_AccountSubMenu""))",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.000s,NOT_RUN
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.000s,NOT_RUN
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:11,0.018s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Current Password""), currentPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:11,2019-01-22 19:17:12,0.127s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_New Password""), newPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.139s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Confirm Password""), newPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.144s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/button_Account_Save Button""))",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.000s,NOT_RUN
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.000s,NOT_RUN
"actualUpdateMessage = getText(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""))",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.000s,NOT_RUN
"verifyEqual(actualUpdateMessage, expectedUpdateMessage)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.000s,NOT_RUN
"scrollToElement(findTestObject(""UI/Client/Client Services/Account/h1_Account Title""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.021s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Current Password""), newPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.120s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_New Password""), currentPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.124s,PASSED
"sendKeys(findTestObject(""UI/Client/Client Services/Account/input_Account_Confirm Password""), currentPassword)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.133s,PASSED
"click(findTestObject(""UI/Client/Client Services/Account/button_Account_Save Button""))",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.001s,NOT_RUN
"waitForElementPresent(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.001s,NOT_RUN
"waitForElementVisible(findTestObject(""UI/Client/Client Services/Account/strong_Account_Profile Updated Message""), 5)",Chrome 71.0.3578.98,,2019-01-22 19:17:12,2019-01-22 19:17:12,0.000s,NOT_RUN
