Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Rule Editor,Chrome 71.0.3578.98,,2019-01-22 16:43:49,2019-01-22 16:47:37,3m - 48.467s,PASSED
,,,,,,
Test Cases/UI/Client/Rule Editor/Create New Rule Set,Chrome 71.0.3578.98,Create a new Rule Set with rules in it and create another new Rule Set without any rules.,2019-01-22 16:43:49,2019-01-22 16:45:01,1m - 11.842s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.002s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"RULESETNAME = ""AAAA Rule Set""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"VALIDFROM = ""01/18/2019""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"VALIDTO = ""01/30/2019""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"RULESETTYPE = ""Claim""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"RULENAME = ""First Rule""",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:50,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 16:43:50,2019-01-22 16:43:53,3.173s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 16:43:53,2019-01-22 16:43:54,1.142s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 16:43:54,2019-01-22 16:43:55,1.493s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 16:43:55,2019-01-22 16:43:56,0.059s,PASSED
