Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Files,Chrome 71.0.3578.98,,2019-01-22 20:45:10,2019-01-22 20:45:45,35.431s,FAILED
,,,,,,
Test Cases/UI/Employee/Files/Upload file,Chrome 71.0.3578.98,,2019-01-22 20:45:10,2019-01-22 20:45:21,11.269s,FAILED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 20:45:10,2019-01-22 20:45:14,3.017s,PASSED
"navigateToUrl(""https://uat.advancedpricing.com/"")",Chrome 71.0.3578.98,,2019-01-22 20:45:14,2019-01-22 20:45:15,1.809s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 20:45:15,2019-01-22 20:45:16,1.132s,PASSED
"setText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_code""), ""qaAuto"")",Chrome 71.0.3578.98,,2019-01-22 20:45:16,2019-01-22 20:45:17,0.158s,PASSED
"setEncryptedText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_pass""), ""yjiIhAfFXTz0yohvbOLmCA=="")",Chrome 71.0.3578.98,,2019-01-22 20:45:17,2019-01-22 20:45:17,0.188s,PASSED
"click(findTestObject(""UI/Employee/Files/input_Forgot Password_btn btn-""))",Chrome 71.0.3578.98,,2019-01-22 20:45:17,2019-01-22 20:45:17,0.090s,PASSED
"click(findTestObject(""UI/Employee/Files/a_Files""))",Chrome 71.0.3578.98,,2019-01-22 20:45:17,2019-01-22 20:45:18,0.912s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 20:45:18,2019-01-22 20:45:21,3.021s,PASSED
today = new java.util.Date(),Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.010s,PASSED
"attribute = getText(findTestObject(""UI/Employee/Files/h1_DateHeader""))",Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.086s,PASSED
println(attribute),Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.008s,PASSED
"attribute.contains(today.format(""EEEE"") + "", "" + today.format(""MMMM"") + "" "" + today.format(""dd""))",Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.008s,PASSED
"attribute.contains(today.format(""yyyy""))",Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.002s,PASSED
"uploadFile(findTestObject(""UI/Employee/Files/Element_1547578954950""), ""/Users/David Avalos/Downloads/behappy.jpeg"")",Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:21,0.450s,FAILED
,,,,,,
Test Cases/UI/Employee/Files/Uploader,Chrome 71.0.3578.98,,2019-01-22 20:45:21,2019-01-22 20:45:45,23.944s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 20:45:22,2019-01-22 20:45:24,2.864s,PASSED
"navigateToUrl(""https://uat.advancedpricing.com/login?next=%2F"")",Chrome 71.0.3578.98,,2019-01-22 20:45:24,2019-01-22 20:45:26,1.903s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 20:45:26,2019-01-22 20:45:27,1.118s,PASSED
"setText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_code""), ""qaAuto"")",Chrome 71.0.3578.98,,2019-01-22 20:45:27,2019-01-22 20:45:28,0.130s,PASSED
