Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Care Navigator,Chrome 71.0.3578.98,,2019-01-23 08:13:25,2019-01-23 08:13:59,33.170s,PASSED
,,,,,,
Test Cases/UI/Employee/Care Navigator/Care Navigator Test Cases,Chrome 71.0.3578.98,,2019-01-23 08:13:26,2019-01-23 08:13:58,32.948s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 08:13:26,2019-01-23 08:13:29,3.380s,PASSED
"navigateToUrl(""https://uat.advancedpricing.com/"")",Chrome 71.0.3578.98,,2019-01-23 08:13:29,2019-01-23 08:13:31,1.669s,PASSED
"setText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_code""), ""qaAuto"")",Chrome 71.0.3578.98,,2019-01-23 08:13:31,2019-01-23 08:13:31,0.171s,PASSED
"setEncryptedText(findTestObject(""UI/Employee/Files/input_AMPS Portal Sign In_pass""), ""yjiIhAfFXTz0yohvbOLmCA=="")",Chrome 71.0.3578.98,,2019-01-23 08:13:31,2019-01-23 08:13:31,0.186s,PASSED
"click(findTestObject(""UI/Employee/Files/input_Forgot Password_btn btn-""))",Chrome 71.0.3578.98,,2019-01-23 08:13:31,2019-01-23 08:13:31,0.092s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/span_Care Navigator""))",Chrome 71.0.3578.98,,2019-01-23 08:13:31,2019-01-23 08:13:32,0.819s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/Arrow to Write (1)""))",Chrome 71.0.3578.98,,2019-01-23 08:13:32,2019-01-23 08:13:33,0.679s,PASSED
"setText(findTestObject(""UI/Employee/Care Navigator/input_Results_form-control inp""), ""The Benefit Group"")",Chrome 71.0.3578.98,,2019-01-23 08:13:33,2019-01-23 08:13:34,0.843s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/Arrow to Write""))",Chrome 71.0.3578.98,,2019-01-23 08:13:34,2019-01-23 08:13:34,0.081s,PASSED
"setText(findTestObject(""UI/Employee/Care Navigator/input""), ""Review"")",Chrome 71.0.3578.98,,2019-01-23 08:13:34,2019-01-23 08:13:34,0.138s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:34,2019-01-23 08:13:35,1.017s,PASSED
"sendKeys(findTestObject(""UI/Employee/Care Navigator/input""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-23 08:13:35,2019-01-23 08:13:35,0.073s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:35,2019-01-23 08:13:36,1.002s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_1 In Review""))",Chrome 71.0.3578.98,,2019-01-23 08:13:36,2019-01-23 08:13:36,0.162s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_1 In Review""))",Chrome 71.0.3578.98,,2019-01-23 08:13:36,2019-01-23 08:13:36,0.059s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_1 In Review""))",Chrome 71.0.3578.98,,2019-01-23 08:13:36,2019-01-23 08:13:36,0.047s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_1 In Review""))",Chrome 71.0.3578.98,,2019-01-23 08:13:36,2019-01-23 08:13:36,0.036s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/Arrow to Write""))",Chrome 71.0.3578.98,,2019-01-23 08:13:36,2019-01-23 08:13:37,0.070s,PASSED
"setText(findTestObject(""UI/Employee/Care Navigator/input""), ""Local"")",Chrome 71.0.3578.98,,2019-01-23 08:13:37,2019-01-23 08:13:37,0.134s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:37,2019-01-23 08:13:38,1.000s,PASSED
"sendKeys(findTestObject(""UI/Employee/Care Navigator/input""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-23 08:13:38,2019-01-23 08:13:38,0.031s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:38,2019-01-23 08:13:39,1.002s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_2. Locating Facility""))",Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:39,0.086s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_2. Locating Facility""))",Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:39,0.057s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_2. Locating Facility""))",Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:39,0.051s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/Arrow to Write""))",Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:39,0.063s,PASSED
"setText(findTestObject(""UI/Employee/Care Navigator/input""), ""Schedule"")",Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:39,0.116s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:39,2019-01-23 08:13:40,1.002s,PASSED
"sendKeys(findTestObject(""UI/Employee/Care Navigator/input""), Keys.chord(ENTER))",Chrome 71.0.3578.98,,2019-01-23 08:13:40,2019-01-23 08:13:40,0.051s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 08:13:40,2019-01-23 08:13:41,1.002s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_4. Scheduled""))",Chrome 71.0.3578.98,,2019-01-23 08:13:41,2019-01-23 08:13:41,0.113s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_4. Scheduled""))",Chrome 71.0.3578.98,,2019-01-23 08:13:41,2019-01-23 08:13:41,0.057s,PASSED
"click(findTestObject(""UI/Employee/Care Navigator/td_4. Scheduled""))",Chrome 71.0.3578.98,,2019-01-23 08:13:41,2019-01-23 08:13:41,0.061s,PASSED
